Data,Zamkniecie,logprices,logrates
3/18/2020,146.96,2.167199143,-0.007209589
3/19/2020,153.13,2.185060283,0.017861139
3/20/2020,149.73,2.175308825,-0.009751458
3/23/2020,148.1,2.170555059,-0.004753766
3/24/2020,160.98,2.206771923,0.036216865
3/25/2020,156.21,2.193708832,-0.013063091
3/26/2020,163.34,2.213092551,0.019383719
3/27/2020,156.79,2.19531836,-0.017774191
3/30/2020,165.95,2.219977257,0.024658897
3/31/2020,166.8,2.222196046,0.00221879
4/1/2020,159.6,2.203032887,-0.019163159
4/2/2020,158.19,2.199179026,-0.003853861
4/3/2020,154.18,2.188028041,-0.011150985
4/6/2020,165.55,2.218929185,0.030901144
4/7/2020,168.83,2.22744962,0.008520435
4/8/2020,174.28,2.241247551,0.013797931
4/9/2020,175.19,2.243509313,0.002261761
4/13/2020,174.79,2.242516582,-0.00099273
4/14/2020,178.17,2.25083458,0.008317998
4/15/2020,176.97,2.247899651,-0.002934929
4/16/2020,176.25,2.246129126,-0.001770525
4/17/2020,179.24,2.253434935,0.00730581
4/20/2020,178.24,2.251005173,-0.002429762
4/21/2020,170.8,2.232487866,-0.018517307
4/22/2020,182.28,2.26073902,0.028251154
4/23/2020,185.13,2.267476801,0.006737781
4/24/2020,190.07,2.278913575,0.011436774
4/27/2020,187.5,2.273001272,-0.005912303
4/28/2020,182.91,2.26223745,-0.010763822
4/29/2020,194.19,2.288226862,0.025989412
4/30/2020,204.71,2.311139058,0.022912197
5/1/2020,202.27,2.305931474,-0.005207584
5/4/2020,205.26,2.312304325,0.00637285
5/5/2020,207.07,2.316117183,0.003812859
5/6/2020,208.47,2.319043566,0.002926383
5/7/2020,211.26,2.324817275,0.005773709
